title,label
"I've cast a couple of 99-1 votes"" and been the lone dissenter.	candidates-biography	fred-thompson	Actor	Tennessee	republican	1	4	3	3	0	a speech in Sioux City, Iowa
4603.json	false	Says hes never asked for more than inflationary budget increases in his 10 budgets as Milwaukee County sheriff	county-budget,criminal-justice	david-clarke-jr	Milwaukee County Sheriff	Wisconsin	democrat	3	5	2	1	0	a radio interview
10644.json	barely-true	Under New York Mayor Bill de Blasio, homicides are up by 20 percent, and subway delays have soared 45 percent.	crime,transportation	greg-gutfeld			republican	1	0	0	0	0	a commentary on Fox News.
300.json	mostly-true	""And delivered more tax relief than the other Republicans combined.",1
"Matt Lauer made at least $100 million before he got fired — and he bought a horse farm, a waterfront estate, and a co-op in Bernie Madoff's old building",0
The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that they're engaging in discussions with terrorists or about criminal activity.,1
Says theres no language in the U.S. Constitution that prevents someone from running for Congress simultaneously in multiple states.,1
Ive got a 94 percent career voting record in Congress while Bill Nelson has a 92 percent voting record.,1
Ellen DeGeneres and Portia de Rossi Exchange Loving Anniversary Tributes in Celebration of Nine Years of Marriage,0
"Move Over, Kris Jenner! Kim Kardashian Takes Over as Kylie, Khloe, Kourtney & Kendall's Manager While Their Mom Is Sick on Kardashians",0
"Crimea became part of Ukraine only in 1954. Crimea was historically part of Russia, and (Nikita) Khrushchev gave it to Ukraine in a gesture that mystified some people.",1
In Cuyahoga County ... 56 percent of weekend voters in 2008 were African American while adult African Americans comprise 28 percent of the county population.,1
Trump’s Top Scientist Pick: “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer”,0
The Republican Party has not won a presidential election without either a Bush or a Nixon on the ticket since 1928.,1
"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.",1
The 2012 National Survey on Drug Use and Health found that up to half of daily marijuana smokers become addicted -- an estimated 2.7 million people in the U.S.,1
The top 1 percent (of income earners) paid 36.7 percent (of the taxes). ... The top 50 percent pay 97.7 percent.,1
Did Charlie Heaton & Natalia Dyer Break Up? ‘Stranger Things’ Couple Reportedly Split Before Season 3,0
"BOMBSHELL: COMEY KNEW MURDERED DNC STAFFER, SETH RICH, WAS WIKILEAKS SOURCE & COVERED IT UP FOR HILLARY",0
"North Korea has a substantial standing army, one of the largest, certainly the largest per capita, in the world.",1
"Jennifer Garner, 44, tries hard to act unperturbed when asked if she's pregnant with estranged husband Ben Affleck",0
"When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.",1
Fiscal Year 2011 Email interview with Todd Harrison of the Center for Strategic and Budgetary Assessments,1
"Says Ohio is one of just 17 states with an estate tax, and it has the lowest threshold in the nation.",1
"Gwen Stefani & Blake Shelton May Skip Engagement & Just Elope, Says Source: Marriage Is ‘Inevitable’",0
Taylor Swift and Tom Hiddleston had 'obvious chemistry' during flirty Met Ball dance-off BEFORE Calvin Harris split,0
Brangelina: The Untold Story of Brad Pitt and Angelina Jolie: Ian Halperin: 9780981239668: Amazon.com: Books,0
Harvey Weinstein Could Face Even More Charges. Here Are All the Investigations Looking Into Sexual Assault Allegations,0
Trump has a long and warm relationship with Oprah that helped springboard his presidential ambitions,0
"Says in the Legislature, (Mary Nolan) has been a party-line Democrat, showing a 100% track record in harmony with the American Civil Liberties Union.",1
Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.,1
‘Ungrateful B*tch!’ Kim Kardashian At War With Kylie Jenner Over Her Stolen Style — Threatening To Sue!,0
"A Texas police department bought an ad telling drug dealers, We can take your competition off the streets for FREE.",1
Kylie Jenner won't let motherhood stop her being sexy as she poses for sultry pics in white swimsuit,0
  Justin Bieber   Selena Gomez NOT Talking Marriage Talking Marriage Or Starting Family Despite Report,0
"The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood...It resulted in the reduction of hours, the elimination of days, elimination of access to women in my city and all over my state.",1
DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,0
The Dark Secrets Behind Jennifer Aniston and Justin Theroux’s Divorce (and Why His Rumored Relationship With Selena Gomez Is So Messed Up),0
"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.",1
"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.",1
"5 Awkward Details About Blake Shelton And Gwen Stefani's Relationship, Including What She's Said About Marrying Him",0
Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.,1
"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms.",1
"Donald Trump inauguration: Artists who won't perform at ceremony include Elton John, Celine Dion and John Legend",0
Just a rumor Billie Lourd To Play Goldie Hawn In the Movie! Also rumored Kate Hudson to play the Part! Find out – Married Biography,0
"By the time she turns 3 years old, a child born into a low-income home hears 30 million fewer words than a child from a well-off family.",1
The top25 hedge fund managers (are) making more than all of Americas kindergarten teachers combined.,1
The five economic indicators that the federal government tracks - for the first time since August 2006 - were positive this October.,1
"In 1976, the first year that Pell Grants were fully funded, a full Pell Grant paid 72 percent of the cost of attendance at a typical four-year public college. Today, a full Pell Grant covers just 34 percent of those costs.",1
Kim Kardashian & Kanye West Divorcing After Surrogate Baby Born? Why $1B Marriage Is Reportedly Over,0
Six justices on the U.S. Supreme Court have been confirmed in presidential election years since 1912.,1
"Says President Barack Obama will not utter the words radical Islamic terrorism and as matter of policy, nobody in the administration will say the words radical Islamic terrorism.",1
"The extra point is almost automatic. (The NFL) had five missed extra points this year out of 1,200 some odd attempts.",1
"Grateful insurance company executives and their lobbyists"" from Bermuda gave McCain $50,000.	taxes	barack-obama	President	Illinois	democrat	70	71	160	163	9	in a television ad
12259.json	half-true	90 percent of fires in Arizona are human-caused.	fires	doug-ducey	Governor	Arizona	republican	0	0	1	0	0	a press conference on fire season
4753.json	mostly-true	Today 46 percent of all Floridians owe more on their home than it is worth.	economy,housing	rod-smith	Florida Democratic Party Chairman	Florida	democrat	0	1	1	1	0	speech at Florida Democratic Party 2011 Convention
4386.json	mostly-true	Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.	immigration,new-hampshire-2012	rick-perry	Governor	Texas	republican	30	30	42	23	18	a house party in New Hampshire
4342.json	false	Says Texas gained 21,000 doctors due to tort reform.	health-care,legal-issues,new-hampshire-2012	rick-perry	Governor	Texas	republican	30	30	42	23	18	a speech at ""Politics and Eggs"" in Bedford, N.H.
11645.json	pants-fire	Technically, (Ted Cruz is) not even an American.	elections,legal-issues	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	an interview on the ""Alan Colmes Show"" on Fox News
13118.json	true	Most private sector jobs in the history of Buffalo exist in Buffalo today	economy,jobs	andrew-cuomo	Governor	New York	democrat	1	0	0	1	0	a speech in Buffalo
1692.json	barely-true	Rubio's ""got more experience than Obama had.",1
